c8b611e8-73c4-4abb-9a57-6477c92eafa6;79;Wenzhou World Trade Center;Wenzhou;China;322.0;1056.4304542541504;68;2010;;;0.0;;0.0;0.0;
e4f22c25-5563-498e-85d8-0fbea4b33150;80;Burj Al Arab;Dubai;UAE;321.0;1053.1496143341064;60;1999;;;0.0;;0.0;0.0;
c0cc4049-e240-40ff-821f-3acaa973c185;81;Nina Tower;Hong Kong;Hong Kong;320.4;1051.18111038208;80;2007;;;0.0;;0.0;0.0;
143272a1-1eb2-442e-ad4e-bd845e1ca8b9;82;Sinar Mas Center 1;Shanghai;China;319.6;1048.556438446045;66;2016;;;0.0;;0.0;0.0;
0143de48-7af2-485b-9068-e8d19a6af62c;83;Chrysler Building;New York City;United States;318.9;1046.2598505020142;77;1930;;;0.0;;0.0;0.0;
3c6c089f-6a77-4ea7-b470-24bace1e93a9;84;Global City Square;Guangzhou;China;318.9;1046.2598505020142;67;2015;;;0.0;;0.0;0.0;
bcf21d2f-902f-4b6d-b52e-53d2d12b0333;85;New York Times Building;New York City;United States;318.8;1045.9317665100098;52;2007;;;0.0;;0.0;0.0;
3f34ddff-d156-4699-8789-1b0ef638a3f7;86;HHHR Tower;Dubai;UAE;317.0;1040.0262546539307;72;2010;;;0.0;;0.0;0.0;
a69f30b3-2d1d-4d36-bbda-06ac290c29aa;87;Chongqing IFS T1;Chongqing;China;316.0;1036.7454147338867;65;2016;;;0.0;;0.0;0.0;
16aa99ea-941b-4f4d-8476-88fe91990738;88;Nanjing International Youth Cultural Centre Tower 1;Nanjing;China;315.0;1033.4645748138428;68;2015;;;0.0;;0.0;0.0;
e594ee78-0a3c-4512-9254-759704e42f5d;89;Changsha IFS Tower T2;Changsha;China;315.0;1033.4645748138428;65;2017;;;0.0;;0.0;0.0;
9cb8165a-7269-4780-9509-020ba5031ed0;90;MahaNakhon;Bangkok;Thailand;314.2;1030.8399028778076;75;2016;;;0.0;;0.0;0.0;
